Frame No.,Vessel ID,X1,Y1,X2,Y2
114,1,450,433,489,453
115,1,448,433,486,454
116,1,447,433,485,454
117,1,447,433,484,454
118,1,448,433,485,454
119,1,449,432,486,454
120,1,448,432,486,454
121,1,447,432,486,454
122,1,446,432,484,454
123,1,444,432,479,454
124,1,446,432,481,454
125,1,446,433,482,455
126,1,446,433,481,455
127,65,722,683,743,687
127,1,446,433,480,455
128,1,446,433,480,455
129,1,445,433,479,455
130,1,445,432,479,455
131,1,445,432,479,455
132,1,445,432,479,455
133,1,445,432,481,455
134,1,445,432,483,454
135,1,444,432,480,454
136,1,442,432,477,454
137,1,442,432,476,453
138,1,442,432,475,453
139,1,441,433,474,455
140,1,442,433,475,456
141,1,442,433,475,456
142,1,442,434,475,457
143,1,442,433,473,456
144,1,442,434,472,457
145,1,442,434,471,457
146,1,443,433,471,456
147,1,444,434,473,457
148,1,445,435,474,457
149,1,444,434,473,457
150,1,445,434,474,456
151,1,443,433,470,455
152,1,443,434,467,456
153,1,444,433,467,455
154,1,445,433,467,455
155,1,446,433,467,455
156,1,446,433,468,455
157,1,448,433,468,454
158,1,449,434,469,455
159,1,446,434,468,455
160,1,448,434,469,455
161,1,444,434,468,455
162,86,1019,564,1026,567
162,1,440,434,467,455
163,1,438,434,468,455
164,1,435,434,468,454
165,1,433,434,469,454
166,1,432,433,470,455
167,1,430,433,470,455
168,1,429,435,471,456
169,1,431,434,474,455
170,1,431,434,476,456
171,1,431,434,477,456
172,1,432,434,480,456
173,90,1019,568,1021,569
173,1,431,434,481,456
174,1,431,433,482,456
175,1,430,436,484,458
176,1,429,434,484,456
177,1,428,434,486,456
178,1,427,434,486,458
179,1,426,434,485,458
180,1,424,433,483,458
181,1,421,433,477,457
182,1,422,432,479,457
183,1,422,434,481,457
184,1,422,433,482,457
185,1,419,433,477,456
186,1,419,433,476,455
187,1,419,433,476,456
188,1,419,434,476,456
189,1,421,435,477,457
190,1,422,434,484,455
191,1,420,435,481,456
192,1,422,434,486,455
193,1,422,435,490,456
194,1,419,434,486,456
195,1,417,433,484,454
196,1,428,433,494,454
197,1,419,433,486,455
198,1,426,433,487,454
199,1,430,434,487,456
200,1,428,434,492,458
201,1,430,434,490,458
202,1,432,434,489,459
203,1,434,434,488,459
204,1,435,434,488,459
205,1,436,435,490,460
206,1,436,435,490,459
207,1,437,435,491,459
208,1,438,435,492,459
209,1,439,434,493,459
210,1,441,434,495,459
211,1,436,434,493,459
212,1,434,434,493,459
213,1,433,434,495,460
214,1,432,434,495,459
215,1,438,434,499,459
216,1,441,435,501,460
217,1,443,435,503,460
218,1,443,435,503,461
225,111,486,434,510,454
226,111,487,435,511,456
233,111,497,435,518,451
234,123,459,446,475,461
234,111,497,435,519,451
235,123,460,447,476,462
235,111,499,436,520,451
236,123,460,446,477,463
236,111,500,436,522,451
237,123,457,446,479,462
237,111,502,436,523,452
238,123,456,446,480,462
238,111,503,436,524,452
239,123,460,446,483,461
239,111,503,437,526,453
240,123,462,446,483,460
240,111,505,436,528,452
241,123,456,446,482,460
241,111,507,436,530,452
242,123,452,446,482,461
242,111,509,436,532,452
243,123,451,446,484,461
243,111,509,436,533,452
244,123,450,446,485,461
244,111,509,436,534,452
245,123,450,446,487,462
245,111,511,437,535,452
246,111,513,437,537,452
247,111,514,436,538,452
251,134,484,436,544,461
255,134,487,436,550,462
261,141,1047,583,1051,588
262,136,496,446,516,463
262,111,538,437,561,453
263,136,495,446,516,462
263,111,540,437,563,453
267,136,501,447,524,465
267,111,545,439,570,458
268,136,501,447,524,465
268,111,547,437,572,456
269,136,504,447,527,465
269,111,549,437,573,455
270,136,504,447,527,465
270,111,550,436,574,455
271,136,507,448,530,465
271,111,553,436,577,455
272,136,508,448,533,464
272,111,555,436,579,455
273,136,509,448,536,465
273,111,556,436,580,455
277,136,517,448,541,465
277,111,562,436,583,455
278,136,519,448,544,465
278,111,565,436,588,454
279,136,521,449,546,465
279,111,567,436,590,454
280,136,518,448,544,465
280,111,570,436,593,453
281,136,516,448,545,465
281,111,571,437,594,454
282,136,522,449,548,465
282,111,571,437,594,453
283,136,530,448,553,465
283,111,574,439,596,456
284,136,534,448,554,464
284,111,575,439,597,457
285,136,535,448,554,464
285,111,577,438,599,458
286,136,539,449,556,464
286,111,578,438,600,458
287,136,539,449,558,465
287,111,581,439,603,460
288,136,543,449,560,465
288,111,585,439,612,463
289,136,546,449,562,465
289,111,585,437,609,459
290,136,544,449,563,465
290,111,585,437,608,457
291,136,549,448,566,465
291,111,590,438,612,459
292,136,549,450,567,465
292,111,592,438,614,459
293,136,549,450,568,465
293,111,593,439,616,462
294,136,550,450,570,466
294,111,594,439,617,461
295,136,554,450,574,465
295,111,597,438,620,460
296,136,557,450,575,465
296,111,600,439,623,461
297,136,561,450,578,465
297,111,600,438,624,460
298,136,563,451,579,466
298,111,602,439,624,461
302,136,570,451,586,468
302,111,610,438,631,456
303,136,571,451,588,468
303,111,613,439,634,457
304,136,573,451,591,468
304,111,613,439,634,457
305,136,574,451,593,467
305,111,615,441,635,459
306,136,576,451,594,467
306,111,617,446,639,462
307,136,577,451,594,467
307,111,619,443,641,461
308,167,1092,585,1100,590
308,136,578,451,596,467
308,111,620,443,643,461
309,167,1092,587,1104,596
309,136,578,451,596,467
309,111,622,444,645,461
310,136,578,451,598,466
310,111,625,441,647,459
311,136,578,451,599,466
311,111,627,439,650,459
312,136,583,450,603,465
312,111,629,439,651,459
313,136,589,451,608,466
313,111,631,440,651,458
314,136,592,451,610,466
314,111,633,439,652,456
315,136,593,451,611,466
315,111,635,441,654,456
316,136,597,452,613,466
316,111,637,442,655,459
317,136,598,450,614,465
317,111,640,442,658,460
318,136,594,451,614,467
318,111,642,442,659,460
319,136,592,451,614,467
319,111,643,442,660,461
320,136,590,450,615,466
320,111,645,440,662,457
321,136,596,450,620,467
322,136,598,451,622,467
323,136,600,451,623,467
325,111,660,439,678,460
326,111,663,438,680,458
327,176,615,450,641,469
327,111,664,438,681,459
328,176,616,450,641,469
328,111,666,437,683,456
329,176,615,450,639,468
329,111,668,437,684,455
330,176,615,450,638,468
330,111,669,437,686,455
331,111,671,437,687,454
332,111,672,437,689,454
333,111,673,438,690,454
334,179,634,449,647,469
334,111,676,440,692,457
335,179,637,449,652,469
335,111,680,440,698,461
336,179,639,449,656,469
336,111,680,438,698,457
337,179,641,450,658,469
337,111,682,438,700,456
338,179,642,450,659,469
338,111,684,438,701,455
339,179,644,451,661,469
339,111,686,438,703,454
340,179,647,451,666,467
340,111,688,439,705,454
341,179,648,451,669,467
342,179,649,451,671,466
343,179,651,451,673,466
344,179,647,451,670,466
345,179,648,451,672,467
346,179,652,452,675,467
347,179,654,452,676,468
348,179,654,452,678,469
349,179,656,452,679,469
350,179,658,452,682,469
350,111,709,439,725,454
351,179,662,451,684,468
351,111,711,440,726,454
352,179,663,451,686,468
352,111,712,440,728,454
353,179,666,451,686,468
354,179,669,452,689,469
355,186,717,440,740,461
355,179,671,452,694,469
356,179,673,452,697,469
357,179,676,451,700,468
358,179,677,451,701,468
359,179,678,452,701,468
359,111,727,440,743,454
360,179,679,452,702,468
360,111,729,440,744,454
361,179,680,452,703,468
361,111,731,440,746,454
362,179,683,452,706,469
362,111,734,440,749,454
363,179,686,453,708,469
363,111,736,440,752,455
364,179,687,452,710,467
364,111,737,441,753,456
365,179,688,453,711,469
365,111,738,440,754,455
366,179,690,452,712,469
366,111,740,441,756,456
367,179,695,452,716,468
367,111,742,440,759,455
368,179,697,452,718,468
368,111,747,441,768,461
369,179,698,452,719,468
369,111,746,439,766,457
370,179,700,452,719,468
370,111,747,439,766,457
371,179,701,452,722,468
372,179,703,452,725,467
373,179,702,451,725,466
374,179,704,452,727,467
375,196,1175,585,1184,591
375,179,708,453,730,468
375,111,760,439,776,454
376,179,713,453,736,469
376,111,762,439,777,454
377,179,718,452,740,468
377,111,765,440,781,454
378,179,721,451,741,467
378,111,767,440,782,454
379,179,722,451,742,467
379,111,768,440,784,455
380,179,726,452,745,468
380,111,772,439,787,454
381,179,722,452,746,470
381,111,774,439,789,454
382,179,718,452,746,470
383,179,728,452,754,470
384,179,733,452,757,470
385,179,736,451,758,470
386,179,740,451,763,469
387,179,742,451,765,468
388,179,743,451,766,467
389,179,745,451,769,466
390,179,739,451,767,467
390,111,791,438,807,453
391,179,745,451,772,466
391,111,794,442,812,461
392,179,748,451,774,466
392,111,795,441,813,458
393,179,750,451,775,466
393,111,796,440,814,456
394,179,756,453,779,468
395,179,760,453,782,469
396,179,762,453,781,470
397,179,764,452,783,468
397,111,805,441,826,459
398,179,762,452,784,469
399,179,765,452,788,468
400,179,766,453,789,469
401,179,769,453,792,468
402,179,770,453,791,468
403,179,772,453,793,468
404,179,774,452,794,468
404,111,820,442,838,455
405,179,776,453,796,468
405,111,821,442,839,454
406,179,778,453,798,468
406,111,824,443,842,455
407,179,781,453,802,468
408,179,781,453,801,468
409,179,781,453,802,468
410,179,787,452,805,468
411,179,790,453,807,468
412,179,790,453,808,469
413,179,794,453,811,469
414,179,798,453,813,469
415,238,1221,585,1228,588
415,179,803,453,819,469
416,179,794,453,816,469
417,179,803,454,824,470
418,179,804,454,826,471
419,179,803,453,826,471
420,179,805,453,828,471
421,179,810,453,831,470
422,179,813,453,833,471
423,179,815,452,835,470
424,179,818,452,839,469
425,179,820,452,843,468
426,179,823,452,846,468
427,179,826,451,848,468
428,179,827,452,849,469
435,251,844,443,905,467
436,251,846,442,909,467
437,251,846,442,912,468
438,251,847,442,911,468
439,251,851,445,912,470
440,251,855,446,914,469
441,251,858,446,918,468
444,179,869,452,888,470
445,179,870,452,889,469
446,179,871,452,890,469
447,179,873,452,893,469
448,179,872,452,893,469
449,260,927,448,935,454
449,179,872,453,894,470
450,260,930,449,937,454
450,179,875,453,897,470
451,260,932,449,938,454
451,179,877,453,898,470
452,179,879,455,901,470
453,179,884,455,904,470
454,179,887,454,904,469
455,260,941,450,947,453
455,179,889,453,905,469
456,179,891,453,906,468
457,179,893,453,907,468
458,179,897,452,910,468
459,179,897,452,910,467
460,179,901,452,914,468
461,179,898,452,913,469
462,179,900,452,915,469
463,179,900,452,917,469
464,260,958,449,965,453
464,179,905,452,924,469
465,260,960,449,966,453
465,179,905,452,926,469
466,179,911,452,932,470
467,179,913,452,935,470
468,179,915,452,937,469
469,179,915,452,938,468
470,179,918,452,944,469
471,179,921,452,948,469
472,179,921,452,949,469
476,282,929,448,992,471
477,282,931,448,995,471
478,282,931,448,993,470
479,282,936,445,1000,469
480,282,938,446,1000,469
481,282,940,446,999,469
484,179,945,452,970,470
485,179,947,452,971,470
486,179,948,452,971,470
487,179,948,452,972,470
488,273,995,437,1011,452
488,179,949,452,973,470
489,273,997,436,1011,451
489,179,951,451,975,469
490,179,956,451,978,469
491,179,960,451,981,469
492,179,964,452,982,470
493,179,967,451,985,469
494,179,966,451,984,469
495,273,1010,437,1025,452
495,179,973,451,994,469
496,273,1011,437,1027,451
496,179,969,450,991,469
497,273,1013,437,1029,452
497,179,970,451,991,469
498,273,1015,437,1032,452
498,179,973,451,996,469
499,273,1017,437,1034,452
499,179,974,451,998,469
500,273,1019,437,1035,452
500,179,977,451,1001,469
501,273,1021,436,1037,452
501,179,979,451,1003,469
502,273,1023,436,1040,452
502,179,980,451,1002,469
503,273,1026,437,1043,452
503,179,980,450,1000,468
504,273,1028,436,1045,452
504,179,983,451,1005,469
505,273,1031,436,1047,452
505,179,989,451,1011,469
506,273,1033,436,1049,452
506,179,990,451,1012,469
507,273,1034,436,1051,452
507,179,991,451,1011,469
508,273,1037,437,1053,452
508,179,990,451,1010,469
509,273,1039,437,1055,452
509,179,994,451,1017,469
510,273,1041,436,1058,451
510,179,995,451,1022,469
511,179,1002,450,1027,468
512,179,1006,450,1030,467
513,179,1007,450,1035,466
514,298,1049,436,1088,462
514,296,722,679,739,687
514,179,1005,451,1032,467
515,298,1050,436,1086,462
515,179,1006,450,1031,466
516,298,1052,436,1086,462
516,179,1006,450,1029,467
517,298,1054,436,1086,462
517,179,1010,450,1032,467
518,298,1057,438,1086,462
518,179,1016,449,1034,467
519,179,1019,449,1035,467
520,179,1023,449,1041,467
521,273,1063,435,1078,450
521,179,1025,449,1044,467
522,273,1065,435,1080,450
522,179,1027,449,1047,468
523,273,1069,437,1085,450
523,179,1030,449,1050,468
524,273,1071,437,1087,450
524,179,1031,448,1051,467
525,273,1073,436,1090,449
525,179,1032,448,1053,467
526,273,1074,435,1090,449
526,179,1034,448,1053,467
527,179,1037,448,1054,467
528,179,1035,449,1054,467
529,179,1041,449,1058,467
530,179,1044,449,1061,467
531,179,1046,449,1062,467
532,309,1086,436,1121,463
532,179,1048,449,1065,468
536,311,1051,434,1115,468
537,311,1057,434,1127,469
538,311,1059,433,1131,469
539,311,1060,433,1134,469
542,179,1061,447,1085,468
543,179,1067,447,1088,468
544,311,1107,436,1146,462
544,179,1068,447,1089,467
545,311,1112,437,1149,462
545,179,1068,446,1090,466
546,179,1068,446,1091,466
547,179,1073,447,1095,466
548,179,1076,447,1098,466
549,179,1074,447,1098,466
550,179,1079,446,1102,466
551,179,1083,446,1106,465
552,179,1085,447,1108,466
553,179,1084,448,1105,466
554,179,1087,448,1106,466
555,179,1089,448,1107,466
556,321,1131,436,1148,450
556,179,1091,448,1108,466
557,321,1133,436,1149,450
557,179,1093,448,1109,466
558,321,1135,434,1152,449
558,179,1094,448,1109,466
559,321,1137,434,1154,449
559,179,1097,448,1112,466
560,321,1138,434,1155,449
560,179,1099,448,1114,465
561,321,1140,434,1158,449
561,179,1102,448,1116,465
562,321,1142,433,1161,448
562,179,1104,449,1120,465
563,321,1145,433,1163,448
563,179,1107,449,1124,466
564,321,1147,435,1165,448
564,179,1105,449,1124,465
565,321,1148,434,1167,447
565,179,1110,449,1128,465
569,337,1115,434,1180,465
570,337,1116,432,1183,465
571,337,1121,431,1196,464
572,337,1117,432,1191,464
573,337,1122,431,1200,463
574,337,1122,431,1196,463
575,337,1123,432,1196,464
576,337,1123,431,1192,463
577,337,1125,431,1192,462
578,337,1132,431,1194,462
579,337,1135,431,1194,461
580,337,1137,431,1195,460
581,337,1140,432,1196,462
582,337,1144,432,1198,462
583,337,1144,432,1199,462
584,337,1144,432,1200,462
585,337,1139,432,1199,462
586,337,1147,431,1204,461
587,337,1148,431,1205,460
588,337,1145,431,1214,461
589,337,1151,431,1224,461
590,337,1146,432,1219,462
591,337,1142,432,1216,462
592,337,1144,432,1226,462
593,337,1143,431,1233,463
594,337,1144,431,1228,462
595,337,1151,431,1237,462
596,337,1154,431,1243,461
597,337,1158,431,1243,462
598,337,1154,431,1234,461
599,337,1150,431,1228,461
600,337,1146,432,1227,462
601,337,1145,432,1229,462
602,337,1148,432,1229,462
603,337,1168,431,1244,462
604,337,1157,431,1239,462
605,337,1170,431,1246,462
606,337,1173,431,1244,462
610,353,1192,446,1206,459
611,353,1195,446,1207,458
617,358,1236,431,1246,446
625,353,1214,443,1237,459
626,353,1213,443,1235,458
627,353,1217,442,1237,457
628,353,1221,442,1238,457
629,353,1224,443,1238,457
630,353,1227,442,1240,456
631,353,1228,442,1241,456
632,353,1229,441,1244,456
633,353,1230,441,1246,456
634,353,1231,441,1245,455
635,353,1232,441,1246,455
636,353,1233,442,1247,455
637,353,1236,443,1249,455
638,353,1236,440,1248,452
782,461,722,679,741,687
783,461,722,679,742,687
784,461,722,679,742,687
854,494,722,680,738,687
855,494,722,680,738,687
856,494,722,680,738,687
902,511,1093,590,1099,596
903,511,1094,590,1099,596
945,520,1123,595,1135,602
946,520,1123,596,1135,602
947,524,1092,591,1097,600
948,524,1093,589,1099,599
949,524,1094,590,1100,598
950,524,1095,590,1101,598
951,524,1095,590,1101,597
952,524,1097,589,1102,596
953,524,1097,589,1102,596
954,524,1099,589,1103,596
988,563,1119,592,1126,597
989,562,1153,593,1157,600
990,562,1153,594,1158,600
992,563,1121,592,1128,598
993,563,1122,592,1129,598
994,563,1123,592,1129,597
995,563,1123,592,1129,597
1005,581,792,615,794,617
1006,581,792,615,794,617
1007,581,791,613,794,616
1008,581,792,613,794,616
1009,581,792,612,795,615
1010,581,792,612,795,615
1014,581,793,613,795,617
1015,581,793,613,795,617
1016,581,793,613,796,616
1017,581,793,613,796,616
1022,602,796,614,797,616
1025,608,1177,596,1184,605
1026,610,1233,447,1243,463
1026,598,119,450,124,453
1027,610,1232,442,1244,463
1027,598,119,450,124,452
1028,610,1231,444,1244,464
1029,610,1229,445,1241,462
1030,610,1229,446,1239,462
1031,610,1227,443,1242,463
1032,610,1225,445,1244,464
1033,610,1224,446,1245,464
1034,610,1222,447,1246,464
1041,610,1213,444,1244,463
1042,610,1212,443,1244,462
1043,610,1212,444,1245,463
1044,624,808,623,811,626
1044,610,1212,442,1246,462
1045,610,1211,441,1246,462
1046,610,1210,442,1246,463
1047,610,1219,443,1250,463
1048,629,1225,587,1244,595
1048,624,810,624,812,625
1048,610,1212,443,1246,463
1049,624,810,624,812,625
1049,610,1207,442,1244,463
1050,610,1205,440,1243,462
1051,610,1203,436,1245,460
1052,610,1202,434,1246,460
1053,610,1200,433,1245,461
1054,610,1200,432,1246,462
1055,610,1198,431,1246,461
1056,631,1165,582,1206,599
1056,610,1196,430,1245,461
1057,631,1163,582,1195,598
1057,610,1207,428,1249,458
1058,631,1165,583,1198,598
1058,610,1200,430,1246,460
1059,631,1163,580,1192,596
1059,610,1196,431,1243,461
1060,631,1164,579,1189,595
1060,610,1193,431,1241,461
1061,610,1192,431,1242,462
1062,610,1190,431,1243,462
1063,610,1188,431,1242,462
1064,610,1186,431,1241,462
1065,610,1185,431,1241,462
1066,610,1185,431,1243,462
1067,610,1183,431,1240,462
1068,610,1194,431,1247,462
1069,610,1201,431,1250,463
1070,610,1205,431,1250,462
1071,610,1206,431,1250,463
1072,610,1203,431,1248,463
1073,610,1201,431,1247,463
1074,610,1188,431,1240,462
1075,610,1182,431,1241,462
1076,610,1179,431,1242,461
1077,610,1177,431,1243,461
1078,610,1185,431,1246,461
1079,610,1178,431,1243,461
1080,610,1173,431,1242,461
1081,610,1171,431,1243,460
1082,610,1167,432,1243,461
1083,610,1166,432,1243,461
1084,610,1164,432,1243,460
1085,610,1162,431,1242,460
1086,610,1161,431,1241,461
1087,610,1161,432,1244,461
1088,610,1161,432,1245,461
1089,610,1158,432,1242,461
1090,610,1155,432,1238,462
1091,610,1154,432,1236,462
1092,610,1155,432,1238,462
1093,610,1154,432,1239,462
1094,676,829,623,833,627
1094,610,1153,432,1240,462
1095,610,1151,432,1237,463
1096,610,1152,432,1241,463
1097,610,1151,432,1244,462
1098,610,1150,432,1245,462
1099,610,1145,433,1244,462
1100,610,1142,432,1243,462
1101,610,1153,433,1240,462
1102,610,1144,433,1230,462
1103,610,1139,433,1228,462
1104,610,1138,433,1228,462
1105,610,1138,432,1229,462
1106,610,1135,433,1227,463
1107,610,1133,433,1226,463
1108,610,1135,433,1231,462
1109,610,1135,433,1232,462
1110,610,1130,433,1222,462
1111,610,1132,433,1223,462
1112,610,1132,433,1226,462
1113,610,1132,432,1227,462
1114,610,1131,433,1228,462
1115,610,1131,433,1230,462
1116,610,1129,432,1231,462
1117,610,1129,432,1233,463
1118,610,1127,432,1232,463
1119,610,1125,432,1232,463
1120,610,1120,432,1225,462
1121,610,1120,432,1224,462
1122,610,1123,433,1233,463
1123,698,721,680,738,686
1123,610,1116,433,1222,463
1124,610,1110,433,1210,463
1125,610,1112,432,1210,463
1126,700,836,627,839,630
1126,610,1112,433,1211,462
1127,700,836,627,840,630
1127,610,1117,432,1223,462
1128,610,1119,432,1232,462
1129,610,1112,432,1221,462
1130,610,1105,432,1206,462
1131,610,1103,433,1199,462
1132,610,1103,433,1195,462
1133,610,1104,433,1197,462
1134,610,1106,433,1201,462
1135,610,1102,433,1194,462
1136,610,1101,433,1190,462
1137,610,1104,433,1196,462
1138,610,1103,433,1198,462
1139,610,1097,433,1189,462
1140,610,1098,433,1189,462
1141,610,1095,433,1185,462
1142,610,1094,433,1181,462
1143,610,1093,433,1179,462
1144,610,1093,433,1178,462
1145,610,1093,433,1180,462
1146,610,1093,432,1182,462
1147,610,1093,432,1186,462
1148,610,1095,432,1197,462
1149,610,1099,433,1213,462
1150,610,1085,433,1191,463
1151,610,1081,433,1185,462
1152,610,1082,433,1185,462
1153,610,1081,433,1184,462
1154,610,1099,433,1200,462
1155,610,1086,433,1184,462
1156,610,1080,433,1177,462
1157,610,1078,433,1174,462
1158,610,1073,433,1164,461
1159,610,1070,433,1158,461
1160,610,1083,433,1160,460
1161,610,1076,433,1156,460
1162,610,1085,433,1157,461
1163,610,1075,433,1148,461
1164,610,1085,433,1152,460
1165,610,1074,434,1145,461
1166,610,1069,434,1143,461
1167,610,1065,434,1141,461
1168,610,1064,434,1142,461
1169,610,1075,433,1146,461
1170,610,1068,433,1142,461
1171,610,1063,434,1140,461
1172,610,1060,434,1139,461
1173,610,1059,433,1141,462
1174,610,1056,433,1138,462
1175,610,1057,433,1146,462
1176,610,1055,433,1146,462
1177,610,1053,433,1147,462
1178,610,1051,433,1147,462
1179,610,1049,433,1145,462
1180,610,1044,433,1137,462
1181,610,1046,433,1140,462
1182,610,1045,433,1140,462
1183,610,1044,434,1141,462
1184,610,1040,433,1132,462
1185,610,1039,433,1126,462
1186,610,1037,433,1122,462
1187,610,1037,433,1119,462
1188,610,1052,434,1125,461
1189,610,1044,434,1120,461
1190,610,1039,434,1117,461
1191,610,1036,433,1115,461
1192,610,1048,437,1121,462
1193,610,1057,435,1123,461
1194,610,1058,435,1122,460
1195,610,1044,435,1116,460
1196,610,1052,435,1120,460
1197,610,1054,435,1121,460
1198,750,1025,446,1035,456
1198,610,1055,435,1121,460
1199,750,1024,446,1035,457
1199,610,1055,435,1120,461
1200,750,1022,446,1033,457
1200,610,1050,435,1112,462
1201,610,1035,435,1102,462
1202,610,1042,435,1104,461
1203,610,1031,435,1098,462
1204,610,1039,435,1102,462
1205,610,1043,435,1103,462
1206,750,1014,445,1022,458
1206,610,1044,435,1100,462
1207,750,1013,445,1024,460
1207,610,1045,435,1099,461
1208,750,1011,445,1020,460
1208,610,1046,435,1098,462
1209,750,1011,444,1021,461
1209,610,1050,434,1106,461
1210,750,1011,445,1022,462
1210,610,1043,435,1098,461
1211,610,1025,435,1087,461
1212,610,1017,435,1084,461
1213,761,1038,620,1053,623
1213,610,1012,435,1083,461
1214,610,1008,435,1081,461
1215,610,1005,435,1079,461
1216,610,1003,435,1078,461
1217,610,1002,435,1079,461
1218,610,1003,436,1079,463
1219,610,1018,436,1084,464
1220,610,1025,436,1085,464
1221,750,996,446,1008,462
1221,610,1028,437,1082,464
1222,775,952,637,968,640
1222,750,996,446,1007,462
1222,610,1027,435,1078,462
1223,775,953,636,969,640
1223,750,997,446,1009,460
1223,610,1028,435,1077,462
1224,775,955,636,969,639
1224,610,1028,435,1076,461
1225,779,1106,622,1127,627
1225,610,1029,436,1074,462
1226,779,1106,622,1128,627
1227,779,1108,621,1129,626
1228,779,1110,621,1129,626
1229,610,1018,435,1075,462
1230,610,1018,435,1077,462
1231,610,1011,435,1078,461
1232,610,998,435,1069,461
1233,610,1004,435,1069,461
1234,610,1007,436,1068,462
1235,610,1010,436,1068,461
1236,610,1012,436,1066,461
1237,610,1011,437,1063,462
1238,610,1010,438,1061,462
1239,610,1006,437,1058,462
1240,610,1005,437,1057,462
1241,801,970,445,977,462
1241,610,1005,437,1056,463
1242,801,969,445,977,462
1242,610,1005,436,1056,463
1243,801,969,445,977,463
1243,610,1005,436,1055,462
1244,801,968,445,976,462
1244,610,1003,435,1052,462
1245,803,1189,595,1206,605
1245,801,967,446,975,462
1245,610,1000,436,1050,463
1246,610,984,436,1043,464
1247,610,974,435,1041,463
1248,610,968,435,1040,462
1249,610,965,435,1039,462
1250,610,962,435,1039,462
1251,610,975,436,1045,462
1252,610,965,436,1039,462
1253,610,960,436,1037,462
1254,610,957,436,1034,462
1255,610,954,435,1031,462
1256,610,954,435,1031,462
1257,610,947,435,1014,462
1258,610,945,435,1006,462
1260,814,1017,446,1028,461
1261,814,1017,446,1027,460
1262,814,1016,446,1027,460
1263,814,1015,446,1026,460
1264,821,1070,622,1085,624
1264,814,1013,446,1025,461
1265,814,1011,447,1021,460
1266,814,1009,447,1020,460
1267,814,1008,448,1018,461
1268,814,1007,448,1017,462
1269,831,887,645,889,648
1270,831,887,645,889,648
1271,818,978,436,1015,463
1272,818,975,435,1017,461
1273,818,969,435,1016,462
1274,837,889,645,892,648
1274,818,968,435,1016,463
1275,837,889,645,892,648
1275,818,966,435,1014,463
1276,818,964,436,1014,463
1277,818,963,436,1014,463
1278,818,961,436,1013,463
1279,818,941,436,1005,463
1280,818,949,436,1010,463
1281,818,934,436,1003,464
1282,818,925,436,1001,464
1283,818,938,436,1006,464
1284,818,925,436,999,464
1285,818,917,436,995,463
