Frame No.,Vessel ID,X1,Y1,X2,Y2
213,141,582,426,593,430
214,141,581,427,593,431
215,141,582,427,593,431
216,141,582,427,593,431
217,141,582,427,592,431
218,162,403,570,419,585
218,156,99,460,107,473
218,141,581,427,592,431
219,162,403,570,420,585
219,141,582,426,593,431
220,162,404,571,419,585
220,141,581,426,593,430
221,141,581,424,593,430
222,141,581,424,593,430
223,141,581,423,593,430
224,162,411,572,425,583
224,141,581,424,592,430
225,141,580,425,592,431
226,141,580,425,592,431
227,141,580,426,592,431
228,141,580,426,592,431
229,162,417,573,430,583
229,141,579,426,592,431
230,162,419,573,433,584
230,141,579,426,591,431
231,162,419,573,433,584
231,141,579,426,592,431
232,162,420,574,433,586
232,141,579,426,592,431
233,173,1019,419,1026,425
233,162,422,575,436,587
233,141,580,427,592,431
234,173,1019,419,1026,425
234,162,424,576,438,587
234,141,580,428,593,432
235,162,425,576,438,588
235,141,581,428,593,432
236,162,426,576,440,590
236,141,581,428,593,432
237,163,193,473,197,473
237,162,428,574,443,587
237,141,581,427,592,431
238,163,193,473,198,473
238,162,429,574,445,587
238,141,581,426,593,431
239,162,430,573,445,586
239,141,580,428,593,432
240,162,430,574,446,589
240,161,1020,419,1024,421
240,141,580,428,592,432
241,162,432,574,449,589
241,161,1020,419,1024,421
241,141,580,427,591,431
242,162,434,573,452,589
242,141,580,428,591,432
243,162,435,573,453,589
243,141,581,428,590,431
244,162,436,573,453,590
244,141,581,427,592,431
245,162,436,573,453,589
245,141,581,427,591,431
246,162,437,573,453,589
246,141,581,428,591,431
247,162,439,573,455,588
247,141,580,427,591,431
248,162,438,573,454,587
248,141,580,427,590,431
249,162,439,575,457,587
249,141,580,427,590,431
250,162,441,574,457,586
250,141,580,427,591,431
251,162,444,572,458,584
251,141,580,427,591,431
252,162,443,573,457,585
252,141,580,427,592,431
253,162,444,573,457,585
253,141,579,428,592,432
254,162,445,573,457,583
254,141,579,428,592,432
255,162,447,573,459,584
255,141,579,428,592,432
256,162,447,573,461,584
256,141,580,427,592,431
257,162,448,576,462,588
257,141,580,427,591,431
258,162,448,576,462,589
258,141,581,427,592,431
259,162,449,576,462,590
259,141,581,428,591,432
260,162,450,574,465,590
260,141,581,428,591,432
261,162,451,575,465,591
261,141,581,427,591,431
262,162,452,576,467,591
262,141,581,427,591,431
263,162,452,579,468,593
263,141,581,428,591,431
264,162,454,578,471,593
264,141,581,427,591,431
265,162,455,580,473,595
265,141,581,427,591,431
266,162,456,581,475,596
266,141,581,427,591,431
267,162,455,581,473,595
267,141,581,427,591,431
268,162,457,583,476,597
268,141,580,427,590,431
269,162,458,584,476,596
269,141,580,427,590,431
270,162,460,583,478,596
270,141,580,428,590,432
271,162,461,585,479,597
271,141,580,428,590,432
272,162,461,585,478,597
272,141,580,427,590,431
273,162,463,586,480,598
273,141,579,427,590,431
274,162,465,586,482,599
274,141,579,427,590,431
275,162,467,586,483,599
275,141,579,427,590,431
276,162,469,586,485,599
276,141,579,427,591,431
277,162,469,587,486,601
277,141,579,426,591,431
278,162,471,586,487,601
278,141,579,426,591,431
279,162,473,586,488,601
279,141,579,426,591,431
280,162,476,588,491,604
280,141,579,426,591,431
281,162,481,588,494,604
281,141,579,426,591,431
282,162,482,589,497,605
282,141,579,426,591,431
283,162,483,590,498,606
283,141,579,426,591,431
284,162,484,590,500,606
284,141,581,426,593,432
285,162,484,590,499,605
285,141,580,427,595,432
286,162,486,591,504,606
286,141,580,426,594,431
287,162,488,592,506,608
287,141,579,426,593,431
288,162,490,591,510,606
288,141,580,426,592,431
289,162,491,589,511,605
289,141,580,426,592,431
290,162,492,590,514,603
290,141,579,427,591,432
291,162,492,591,515,606
291,141,579,427,591,432
292,162,492,590,515,605
292,141,579,427,591,431
293,162,493,589,516,604
293,141,579,425,592,431
294,162,495,588,518,604
294,141,579,425,592,431
295,162,497,587,519,602
295,141,580,424,592,431
296,162,497,587,518,601
296,141,580,424,591,431
297,195,123,466,131,468
297,162,498,588,518,602
297,141,580,424,591,431
298,195,124,466,132,468
298,162,501,590,520,604
298,141,580,424,591,431
299,162,502,590,523,606
299,141,580,424,591,431
300,162,503,590,525,606
300,141,580,424,591,431
301,162,504,590,524,608
301,141,579,424,590,431
302,162,505,588,524,606
302,141,579,424,589,431
303,162,506,590,525,607
303,141,579,424,590,431
304,162,508,591,526,607
304,141,579,425,590,432
305,162,509,593,526,609
305,141,579,424,590,431
306,162,509,594,526,608
306,141,579,424,590,431
307,162,511,595,530,608
307,141,579,424,590,431
308,162,513,595,531,609
308,141,579,424,590,431
309,162,515,595,533,609
309,141,579,425,590,432
310,162,517,594,535,609
310,141,578,427,590,432
311,162,520,594,539,609
311,141,578,428,590,432
312,162,520,594,541,609
312,141,578,426,589,431
313,162,521,594,542,607
313,141,578,425,589,431
314,162,522,594,544,607
314,141,578,424,589,431
315,162,522,595,543,608
315,141,578,426,590,431
316,162,523,596,543,609
316,141,578,427,589,432
317,162,525,599,544,610
317,141,578,428,590,432
318,162,527,599,546,610
318,141,578,428,590,432
319,162,529,601,548,614
319,141,578,428,590,432
320,162,529,602,548,615
320,141,578,428,590,432
321,162,533,602,550,615
321,141,580,429,592,432
322,162,534,602,551,616
322,141,580,428,594,432
323,162,535,602,552,615
323,141,580,427,595,431
324,162,536,604,554,619
324,141,580,426,595,431
325,162,537,603,554,617
325,141,580,426,595,431
326,162,540,604,559,618
326,141,579,425,595,431
327,162,541,607,563,624
327,141,579,424,595,431
328,162,543,606,566,623
328,141,579,425,593,431
329,162,543,607,565,624
329,141,579,426,592,432
330,162,545,608,566,625
330,141,578,425,591,432
331,162,547,608,568,624
331,141,578,426,590,432
332,162,550,608,571,624
332,141,578,426,590,433
333,162,551,608,572,624
333,141,578,426,590,433
334,162,553,608,575,626
334,141,578,426,591,433
335,162,553,609,577,630
335,141,579,427,591,433
336,162,555,608,577,630
336,141,579,427,591,433
337,162,556,605,576,626
337,141,578,427,591,433
338,162,558,606,577,627
338,141,578,427,591,433
339,162,560,605,580,626
339,141,578,426,591,433
340,162,563,603,582,624
340,141,578,425,591,432
341,162,565,604,584,624
341,141,578,426,591,433
342,162,566,605,584,623
342,141,578,426,591,433
343,162,567,605,584,623
343,141,578,426,591,432
344,162,570,606,589,622
344,141,577,426,590,432
345,162,572,605,592,622
345,141,577,426,590,432
346,162,574,604,595,621
346,141,577,426,589,432
347,162,575,603,596,620
347,141,579,427,591,433
348,162,576,604,599,620
348,141,578,428,592,433
349,162,577,604,600,621
349,141,577,427,591,432
350,162,578,604,602,622
350,141,577,427,590,432
351,162,579,605,603,623
351,141,579,427,592,432
352,162,579,607,602,624
352,141,579,426,593,432
353,162,580,605,602,623
353,141,579,427,593,433
354,162,582,605,603,624
354,141,579,427,593,432
355,162,584,606,605,625
355,141,577,426,593,431
356,162,585,607,606,628
356,141,576,425,593,431
357,162,586,609,607,630
357,141,576,424,593,431
358,162,589,610,609,632
358,141,576,424,593,431
359,162,591,612,611,632
359,141,576,425,593,432
360,162,593,612,613,632
360,141,577,425,594,432
361,162,596,612,617,632
361,141,576,424,594,431
362,162,596,613,616,632
362,141,577,424,593,432
363,162,598,613,618,632
363,141,576,424,593,432
364,162,600,613,620,632
364,141,576,425,593,433
365,162,603,616,623,634
365,141,577,424,593,432
366,162,605,618,625,636
366,141,576,424,591,432
367,162,607,618,626,636
367,141,575,426,591,433
368,162,607,617,627,634
368,141,575,427,590,433
369,162,610,617,629,633
369,141,575,427,590,432
370,162,612,618,632,633
370,141,575,426,589,432
371,162,613,618,635,633
371,141,576,427,590,432
372,162,616,618,637,633
372,141,577,427,589,432
373,162,617,620,639,636
373,141,578,427,590,432
374,162,620,621,642,638
374,141,577,427,590,432
375,162,621,621,642,639
375,141,578,427,589,432
376,162,623,621,644,640
376,141,578,427,590,432
377,162,625,620,646,637
377,141,576,427,589,433
378,162,626,618,648,633
378,141,575,426,589,432
379,162,629,620,650,635
379,141,575,427,588,432
380,162,632,619,654,634
380,141,576,428,589,433
381,162,635,620,656,636
381,141,576,428,589,433
382,162,636,622,657,637
382,141,576,428,588,433
383,162,638,621,659,638
383,141,576,428,589,433
384,162,641,623,664,639
384,141,576,428,589,433
385,162,643,623,667,638
385,141,578,428,592,433
386,162,645,623,670,638
386,141,579,426,593,432
387,162,647,623,673,639
387,141,578,425,592,432
388,231,160,468,169,472
388,162,648,624,673,640
388,141,578,425,591,432
389,231,161,469,170,473
389,162,651,623,677,641
389,141,579,425,590,432
390,231,162,469,170,472
390,162,653,624,679,642
390,141,579,424,590,432
391,162,656,623,682,643
391,141,578,424,589,432
392,162,658,624,685,643
392,141,577,424,588,432
393,162,660,624,688,643
393,141,577,424,588,432
394,162,661,625,689,643
394,141,576,424,587,432
395,162,662,626,690,646
395,141,576,424,587,432
396,162,664,626,693,647
396,141,576,424,587,432
397,162,665,625,693,647
397,141,576,424,587,432
398,162,667,625,695,647
398,141,576,423,587,432
399,162,670,626,697,647
399,141,576,423,588,432
400,162,672,627,697,647
400,141,577,423,588,432
401,162,674,628,701,647
401,141,576,423,587,432
402,162,677,629,704,647
402,141,577,423,588,432
403,162,678,628,706,646
403,141,577,423,588,432
404,162,680,628,708,645
404,141,577,423,588,432
405,162,681,628,709,646
405,141,576,423,588,432
406,162,684,628,712,645
406,141,577,423,589,432
407,162,687,627,714,643
407,141,578,423,589,432
408,162,688,628,714,644
408,141,578,423,588,432
409,240,168,469,172,472
409,162,691,627,717,643
409,141,578,425,588,433
410,162,692,630,720,647
410,141,578,426,589,433
411,162,695,630,723,649
411,141,578,426,589,433
412,162,697,631,725,650
412,141,578,426,589,433
413,162,698,630,725,649
413,141,578,426,589,433
414,162,702,633,728,654
414,141,578,426,589,433
415,162,703,633,730,656
415,141,579,427,589,434
416,162,706,632,733,653
416,141,579,426,590,433
417,162,707,633,733,652
417,141,579,425,590,433
418,162,709,633,736,652
418,141,579,425,590,433
419,162,711,634,737,652
419,141,579,425,590,433
420,162,713,635,740,651
420,141,579,425,591,433
421,162,715,636,740,651
421,141,579,425,591,433
422,162,719,637,743,652
422,141,580,425,592,433
423,162,721,638,745,652
423,141,579,425,591,433
424,162,723,637,746,652
424,141,579,425,590,433
425,162,726,638,748,653
425,141,579,425,590,433
426,162,729,638,750,653
426,141,579,425,590,433
427,162,732,639,752,653
427,141,579,425,589,433
428,162,734,640,754,654
428,141,579,426,589,433
429,162,739,641,760,654
429,141,579,426,589,433
430,162,742,641,762,654
430,141,579,426,588,433
431,162,745,641,765,653
431,141,579,426,588,433
432,162,746,640,766,653
432,141,579,426,588,433
433,162,747,640,766,653
433,141,579,425,588,432
434,162,749,639,768,653
434,141,580,426,589,432
435,162,751,640,769,653
435,141,580,426,590,433
436,162,755,639,773,653
436,141,581,427,591,433
437,162,757,641,776,654
437,141,582,426,592,433
438,162,760,640,779,653
438,141,582,426,592,433
439,162,762,641,782,653
439,141,582,426,592,433
440,162,762,642,783,653
440,141,582,426,592,433
441,162,764,642,784,652
441,141,582,426,592,433
442,247,1033,420,1040,424
442,162,768,643,787,652
442,141,582,427,592,433
443,247,1033,420,1040,424
443,162,771,643,788,652
443,141,579,427,591,433
444,247,1033,420,1040,424
444,162,773,644,790,653
444,141,578,427,591,433
445,247,1033,420,1040,424
445,162,775,645,793,654
445,141,581,427,592,433
446,247,1032,420,1040,424
446,162,777,645,795,653
446,141,578,427,589,433
447,162,778,645,796,653
448,162,781,644,798,652
449,162,784,645,802,652
450,162,785,645,803,652
451,249,584,427,588,433
451,162,787,645,804,652
452,249,585,426,591,433
452,247,1034,420,1040,424
452,162,788,647,808,652
453,247,1034,419,1040,424
453,162,789,648,808,652
454,247,1034,419,1040,424
455,247,1034,420,1039,424
456,247,1034,420,1039,424
457,247,1033,420,1039,424
458,249,587,426,594,433
458,247,1033,420,1039,423
459,254,721,683,741,687
459,247,1033,420,1039,423
460,247,1033,419,1038,423
461,247,1033,420,1038,423
461,141,585,427,594,433
462,247,1033,420,1038,424
462,141,586,426,594,432
463,247,1033,420,1039,424
463,141,586,426,594,433
464,247,1033,420,1040,424
464,141,586,426,594,433
465,247,1032,420,1039,424
465,141,586,426,592,433
466,247,1033,420,1040,424
466,141,587,426,594,433
467,247,1033,420,1041,424
467,141,588,426,597,433
468,247,1033,420,1042,425
468,141,588,426,598,433
469,247,1033,420,1042,425
469,141,588,426,599,433
470,247,1033,419,1042,425
470,141,587,426,599,433
471,247,1033,419,1042,425
471,141,587,426,599,434
472,247,1033,419,1042,425
472,141,586,427,597,434
473,247,1033,419,1042,425
473,141,585,426,595,434
474,247,1033,419,1042,425
474,141,585,426,596,434
475,247,1033,419,1043,425
475,141,587,426,599,434
476,247,1033,419,1043,425
476,141,586,426,597,434
477,247,1032,419,1043,425
477,141,586,426,596,434
478,247,1032,419,1041,424
478,141,586,425,598,433
479,247,1032,419,1042,423
479,141,586,426,599,434
480,247,1032,419,1042,423
480,141,589,425,601,433
481,247,1032,419,1042,423
481,141,590,425,601,433
482,247,1032,419,1041,423
483,247,1032,420,1041,423
484,247,1032,420,1041,423
485,247,1032,419,1041,423
486,247,1032,419,1041,423
487,247,1032,420,1041,423
488,247,1033,419,1041,423
489,247,1034,419,1041,423
490,261,593,426,597,433
490,247,1035,420,1043,424
491,261,594,425,598,432
491,247,1034,419,1042,423
492,261,593,425,597,431
492,247,1034,419,1042,423
493,261,594,425,597,432
493,247,1034,419,1042,423
494,247,1034,419,1042,423
495,247,1034,419,1041,423
496,247,1035,420,1042,423
497,247,1035,419,1043,423
498,247,1034,419,1043,423
499,247,1032,419,1042,423
500,247,1033,419,1042,423
501,247,1034,419,1041,423
502,262,183,472,191,478
502,247,1032,419,1041,423
503,262,184,472,193,477
503,141,596,426,605,432
504,262,184,473,192,478
507,247,1035,419,1045,423
508,247,1035,419,1045,423
509,247,1035,419,1045,423
510,247,1035,419,1045,422
511,247,1037,419,1047,423
512,247,1037,420,1048,423
513,247,1038,420,1048,423
514,247,1038,420,1049,423
515,247,1038,420,1049,424
515,141,599,427,607,430
516,247,1038,421,1049,424
516,141,600,427,607,430
517,247,1038,421,1050,424
518,247,1038,421,1050,424
519,247,1038,421,1050,425
520,276,188,475,206,479
520,247,1038,420,1050,424
521,247,1038,420,1050,424
522,247,1035,420,1047,424
523,247,1036,420,1047,425
524,247,1036,420,1046,424
525,247,1037,420,1046,424
526,247,1036,420,1044,424
527,247,1038,420,1048,425
528,247,1038,420,1049,424
529,247,1038,420,1050,424
530,247,1038,420,1050,424
531,247,1038,420,1050,424
532,247,1038,420,1050,424
533,247,1038,420,1050,424
534,247,1038,420,1050,424
535,247,1038,420,1051,424
536,247,1038,420,1051,424
537,247,1038,420,1051,425
538,247,1038,419,1051,425
539,247,1038,419,1051,424
540,247,1038,419,1051,424
541,247,1038,419,1051,424
542,247,1039,420,1052,424
543,247,1038,420,1052,424
544,247,1038,420,1052,424
545,247,1038,420,1052,424
546,285,193,475,202,479
546,247,1039,420,1053,424
547,285,193,474,202,480
547,247,1040,420,1053,424
548,247,1040,420,1053,424
549,247,1039,420,1053,424
550,283,194,475,201,479
550,247,1039,420,1053,425
551,283,194,475,201,479
551,247,1039,419,1053,425
552,247,1039,419,1053,425
553,247,1039,419,1054,425
554,247,1039,419,1053,425
555,247,1039,419,1054,425
556,247,1039,419,1054,424
557,247,1037,419,1053,423
558,247,1036,420,1053,424
559,247,1036,420,1053,424
560,247,1036,420,1053,424
561,247,1035,420,1053,424
562,247,1035,420,1053,424
563,283,197,475,205,481
563,247,1035,419,1053,424
564,294,610,431,614,436
564,283,197,474,205,481
564,247,1035,420,1053,424
565,294,611,432,615,436
565,283,196,474,204,480
565,247,1033,420,1050,424
566,294,611,431,615,436
566,247,1034,420,1052,424
567,294,612,432,615,436
567,247,1037,420,1053,424
568,294,612,431,615,435
568,247,1038,420,1054,425
569,294,613,432,617,436
569,247,1036,420,1053,425
570,295,195,475,205,481
570,294,613,431,617,436
570,247,1037,420,1054,424
571,247,1038,420,1052,425
572,247,1038,420,1051,425
573,283,197,475,206,480
573,247,1038,420,1051,424
574,283,197,475,209,481
574,247,1039,420,1051,424
575,247,1041,420,1052,424
576,247,1041,420,1053,424
577,247,1042,420,1053,424
578,283,195,472,212,481
578,247,1042,420,1054,424
579,283,198,474,213,482
579,247,1042,420,1054,424
580,283,196,474,213,480
580,247,1042,420,1054,424
581,283,196,473,214,480
581,247,1042,420,1054,424
582,247,1042,420,1054,424
583,247,1042,419,1054,425
584,247,1041,419,1052,424
585,247,1041,419,1051,424
586,247,1041,419,1050,424
587,247,1042,419,1052,425
588,247,1041,420,1051,425
589,247,1042,420,1054,425
590,247,1042,420,1054,425
591,315,628,431,634,437
591,283,194,475,217,483
591,247,1041,420,1054,424
592,247,1041,420,1053,424
593,247,1041,420,1054,424
594,247,1041,420,1054,424
595,247,1041,419,1055,425
596,247,1041,419,1056,425
597,247,1039,419,1055,425
598,247,1038,419,1055,425
599,247,1040,419,1057,424
600,247,1041,419,1057,424
601,247,1041,419,1057,424
602,247,1041,419,1057,424
603,327,636,431,642,437
603,247,1041,419,1057,424
604,327,636,432,642,437
604,247,1041,419,1057,424
605,247,1041,419,1057,424
606,319,216,478,223,483
606,247,1041,419,1057,424
607,319,217,478,225,483
607,247,1041,419,1057,424
608,319,215,478,223,484
608,247,1041,419,1057,423
609,319,216,479,224,484
609,247,1041,419,1057,423
610,319,217,480,225,484
610,247,1041,420,1057,423
611,319,219,479,226,484
611,247,1041,419,1057,423
612,319,221,480,227,485
612,247,1041,420,1057,423
613,319,222,479,229,485
613,247,1041,419,1057,423
614,247,1041,419,1057,423
615,247,1041,420,1057,423
616,247,1041,419,1057,423
617,319,223,479,228,484
617,247,1043,419,1057,423
618,319,223,479,229,484
618,247,1042,419,1057,423
619,319,224,479,229,484
619,247,1042,420,1057,423
620,319,223,479,230,484
620,247,1042,419,1056,423
621,319,224,478,231,484
621,247,1041,420,1056,423
622,247,1040,419,1056,423
623,337,653,432,659,437
623,247,1040,420,1056,424
624,337,653,431,660,437
624,247,1040,420,1056,424
625,337,655,431,662,437
625,247,1039,420,1056,424
626,337,655,431,663,437
