Frame No.,Latitude,Longitude
2869,32.702363,-117.234257833
2869,32.702349,-117.234275
2869,32.7023455,-117.234281
2869,32.702339667,-117.234291667
2869,32.702328333,-117.234326833
2869,32.702323667,-117.234341667
2869,32.702322833,-117.2343505
2869,32.702322833,-117.234369333
2869,32.702319833,-117.234376167
2869,32.702322333,-117.234380167
2869,32.702322,-117.234385167
2869,32.7023235,-117.234390833
2869,32.702326667,-117.234397
2869,32.702331167,-117.234399833
2869,32.702333833,-117.234402667
2869,32.702337,-117.234401667
2869,32.702341833,-117.234403167
2869,32.702344833,-117.2344045
2869,32.702346333,-117.234404833
2869,32.702347667,-117.234403667
2869,32.702350833,-117.234402
2869,32.702354167,-117.2344015
2869,32.702358,-117.234399833
2869,32.702363667,-117.234396333
2869,32.702367333,-117.2343945
2869,32.702371333,-117.234391
2869,32.702377,-117.234385333
2869,32.702400333,-117.234368833
2869,32.702424333,-117.234351667
2869,32.7024495,-117.234326833
2869,32.702457167,-117.234319167
2869,32.702458667,-117.234315
2869,32.702468667,-117.234303833
2869,32.702473,-117.234299833
2869,32.702480167,-117.234292167
2869,32.702493,-117.234279667
2869,32.702502333,-117.234271333
2869,32.702504167,-117.234266667
2869,32.702510333,-117.234260667
2869,32.702523,-117.234235833
2869,32.702523833,-117.234226833
2869,32.702524667,-117.234217667
2869,32.702526,-117.234203833
2998,32.702525667,-117.234186
2998,32.702528167,-117.234143667
3128,32.702527333,-117.234124667
3128,32.702532,-117.234107833
3260,32.702536,-117.234079833
3391,32.702545167,-117.234044333
3520,32.702554667,-117.233984833
16,32.703145667,-117.233486667
16,32.703152333,-117.233482333
16,32.703163,-117.233472167
16,32.703173167,-117.233465167
16,32.703180167,-117.233461
16,32.703196167,-117.233453333
16,32.703208167,-117.233450833
16,32.703212333,-117.233450333
146,32.703223167,-117.233449833
146,32.703228333,-117.233452167
146,32.703232667,-117.233452167
146,32.703241667,-117.233453333
146,32.703250167,-117.233457833
146,32.703264833,-117.233463
146,32.7032705,-117.233466
146,32.7032765,-117.233468833
146,32.7032865,-117.233475
146,32.7032965,-117.233480167
146,32.703299833,-117.233483333
146,32.703304833,-117.233488167
146,32.703308167,-117.233491667
146,32.7033165,-117.233499833
276,32.7033225,-117.2335075
276,32.703323667,-117.2335135
276,32.703328,-117.23352
276,32.703330833,-117.233524333
276,32.703341833,-117.233539833
276,32.7033555,-117.233559833
276,32.703372833,-117.233577333
276,32.703390667,-117.233590667
276,32.7033995,-117.233594833
276,32.703406,-117.233598333
276,32.703410167,-117.233600333
405,32.703415833,-117.233604167
405,32.703424333,-117.233607167
405,32.7034365,-117.233607167
405,32.703443167,-117.233608333
405,32.703477333,-117.233609833
405,32.703487667,-117.233609167
405,32.703491667,-117.233608833
405,32.703497833,-117.233607833
405,32.703504167,-117.233606833
535,32.703525,-117.233599
535,32.703531,-117.233597167
535,32.703536833,-117.233594667
535,32.703542333,-117.233591667
535,32.7035545,-117.233586
535,32.703561333,-117.2335815
535,32.703565333,-117.2335795
535,32.703574833,-117.233574167
535,32.703581833,-117.233573167
535,32.703587833,-117.23357
535,32.703594167,-117.233567
535,32.703601667,-117.233562333
667,32.7036545,-117.2335255
667,32.703659333,-117.233521333
667,32.703665,-117.233516833
667,32.703710833,-117.233481667
796,32.703749167,-117.233439667
796,32.703761667,-117.2334245
796,32.703765,-117.233418167
796,32.703788,-117.2333845
926,32.703797167,-117.233373667
926,32.703804667,-117.233364167
926,32.7038165,-117.233348
926,32.7038305,-117.233320833
926,32.703834333,-117.233315167
926,32.703838,-117.233308833
926,32.703838833,-117.233301167
926,32.7038425,-117.233292167
1056,32.703845333,-117.233278333
1056,32.703846833,-117.2332685
1056,32.7038475,-117.233258333
1056,32.703845667,-117.233234833
1056,32.703846167,-117.233213667
1056,32.703843833,-117.233189833
1056,32.703841167,-117.2331785
1056,32.703838167,-117.233169167
1056,32.703832333,-117.233157167
1056,32.703830333,-117.233151833
1185,32.703828,-117.233146833
1185,32.703824333,-117.233137833
1185,32.7038215,-117.233133333
1185,32.703817333,-117.233126667
1185,32.703791333,-117.233091667
1185,32.703747167,-117.2330545
1185,32.703679167,-117.233010833
1317,32.703609333,-117.232975
1317,32.703541167,-117.2329485
1317,32.703409667,-117.232914
1317,32.703266833,-117.232882833
1448,32.703224833,-117.2328725
1448,32.703178167,-117.232860667
1448,32.7031345,-117.232848667
1448,32.703118667,-117.232844
1448,32.703106,-117.232841167
1580,32.703089333,-117.232837167
1580,32.703061333,-117.232826
1580,32.7030485,-117.232818833
1580,32.703035667,-117.232811833
1580,32.703016,-117.232790333
1580,32.703012,-117.232784833
1580,32.703007,-117.232771
1580,32.703003,-117.232761667
1711,32.703000167,-117.232751667
1711,32.702996167,-117.232730167
1711,32.702993833,-117.2327095
1711,32.702994167,-117.232700167
1711,32.702996333,-117.2326835
1711,32.702997,-117.232679167
1711,32.702999,-117.232670667
1711,32.703002167,-117.232662333
1711,32.703003833,-117.2326565
1840,32.703006333,-117.2326525
1840,32.703008667,-117.232646667
1840,32.703016833,-117.232630667
1840,32.703019167,-117.232624667
1840,32.703026167,-117.2326135
1840,32.7030285,-117.23261
1840,32.7030335,-117.232603333
1840,32.7030385,-117.232598333
1840,32.703041833,-117.2325935
1840,32.703045833,-117.232586167
1840,32.703049333,-117.232579333
1971,32.703066833,-117.232555333
1971,32.703069333,-117.23255
1971,32.703073833,-117.232539333
1971,32.703077833,-117.232531667
1971,32.703089,-117.232512667
1971,32.7030915,-117.232507667
1971,32.703094667,-117.232502667
1971,32.703096833,-117.232499667
1971,32.703099333,-117.232496833
1971,32.703102,-117.232494667
2102,32.703120667,-117.2324865
2102,32.703135833,-117.232489667
2102,32.703142,-117.232496333
2102,32.7031445,-117.232499
2102,32.703147333,-117.2325025
2102,32.703156167,-117.232518167
2232,32.703161333,-117.2325325
2232,32.7031615,-117.2325365
2232,32.7031685,-117.2325545
2232,32.703169167,-117.2325585
2232,32.703171,-117.2325695
2232,32.703173333,-117.232584
2232,32.703174667,-117.232593167
2232,32.703175333,-117.232597833
2232,32.7031765,-117.232605
2232,32.703177667,-117.232612667
2232,32.703179833,-117.2326305
2360,32.703181833,-117.232653
2360,32.7031995,-117.232734167
2360,32.7032015,-117.232742333
2487,32.7032205,-117.232817833
2487,32.703223667,-117.2328285
2487,32.703226167,-117.232838
2487,32.703230167,-117.232851
2487,32.7032325,-117.232858833
2612,32.703276333,-117.232966
2612,32.703281333,-117.232978833
2612,32.7032835,-117.232983833
2612,32.7032855,-117.232989
2612,32.703290833,-117.233001
2612,32.703293833,-117.233008333
2612,32.703296,-117.233013167
2612,32.703296333,-117.233017667
2741,32.7033305,-117.233098833
2741,32.703337333,-117.233112667
2741,32.703342333,-117.233122
2741,32.703346167,-117.233128667
2741,32.703356167,-117.233143333
2869,32.7033665,-117.233160667
2869,32.703375,-117.233178
2869,32.703378333,-117.233185
2869,32.703383833,-117.2331965
2869,32.703383833,-117.233201667
2869,32.7033865,-117.233208833
2869,32.7033895,-117.233218833
2869,32.703397833,-117.233254333
2998,32.703400667,-117.233286833
2998,32.703400667,-117.233309167
2998,32.703399333,-117.233320333
2998,32.7033975,-117.233331333
2998,32.703395333,-117.233338167
2998,32.703394,-117.233343333
2998,32.703384667,-117.233366
2998,32.703379,-117.233377333
2998,32.7033675,-117.233392333
3128,32.703357833,-117.233402
3128,32.703342167,-117.2334175
3128,32.703320167,-117.233433833
3128,32.703297167,-117.233446
3128,32.7032695,-117.233456333
3128,32.703254333,-117.23346
3260,32.703240667,-117.2334635
3260,32.703225167,-117.233467667
3260,32.703217167,-117.233469833
3260,32.7032135,-117.233471833
3260,32.703208333,-117.233473333
3260,32.703186,-117.233479167
3260,32.703180667,-117.233480667
3260,32.703125167,-117.233492333
3520,32.702927167,-117.233505
3520,32.7029175,-117.233505333
3520,32.702906833,-117.233505833
3520,32.7029015,-117.233506333
3520,32.702879167,-117.2335095
3520,32.702859333,-117.233515333
